"Message",Normal,"          P/Invoke 'GetFileType' resolved to 'GetFileType!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleCP' resolved to 'GetConsoleCP!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleOutputCP' resolved to 'GetConsoleOutputCP!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ReadFile' resolved to 'ReadFile!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ReadConsoleW' resolved to 'ReadConsoleW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WriteConsoleW' resolved to 'WriteConsoleW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WideCharToMultiByte' resolved to 'WideCharToMultiByte!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'MultiByteToWideChar' resolved to 'MultiByteToWideChar!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleMode' resolved to 'GetConsoleMode!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'FormatMessageW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 132 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Users\clohertyr\.nuget\packages\microsoft.net.native.compiler\2.2.3\tools\csc\csc.exe /noconfig @""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\WiFiScanPractice.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 132 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 146 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 147 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 151 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 156 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 156 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 162 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 151 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 151 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 151 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 151 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 151 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 152 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 152 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 154 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 154 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 154 MB."
"Message",Normal,"Running 'GetType' transform, heap at 154 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 154 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 155 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 155 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 156 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 156 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 158 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 158 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 161 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 161 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 161 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 162 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 163 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 163 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 163 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 163 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 163 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 163 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 163 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 163 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 163 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 164 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 158 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  4752 |         52 | Analysis"
"Message",Normal,"   863 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   753 |         11 | WriteAssemblies"
"Message",Normal,"   365 |        -11 | ReducedCopyComplete"
"Message",Normal,"   213 |         -2 | Mcg"
"Message",Normal,"   207 |         -6 | Reducer"
"Message",Normal,"   172 |         14 | DumpNativeResources"
"Message",Normal,"   158 |         14 | ReducedCopyInitialize"
"Message",Normal,"    58 |          6 | ReducedCopyMethodBodies"
"Message",Normal,"    39 |          5 | ReducedCopyLateMetadata"
"Message",Normal,"    34 |          4 | ReducedCopyPopulateTypes"
"Message",Normal,"    33 |          3 | LazyGenerics"
"Message",Normal,"    30 |          2 | McgTypeOf"
"Message",Normal,"    18 |          1 | McgRedirect"
"Message",Normal,"    17 |          1 | ResourceExtractor"
"Message",Normal,"    17 |          2 | StaticInitData"
"Message",Normal,"    12 |          1 | CreateMetadata"
"Message",Normal,"    10 |          1 | TypeofTypeHandle"
"Message",Normal,"     8 |          0 | McgRedirect"
"Message",Normal,"     5 |          0 | GetType"
"Message",Normal,"     4 |          0 | SaveRVAStatics"
"Message",Normal,"     3 |          1 | ReducedCopyEmptyTypes"
"Message",Normal,"     3 |          1 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     2 |          0 | ReducedCopyCleanup"
"Message",Normal,"     2 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     2 |          1 | McgFixups"
"Message",Normal,"     1 |          0 | Delegate"
"Message",Normal,"     1 |          0 | ReflectionIntrinsics"
"Message",Normal,"     1 |          0 | ScrubOpenCalls"
"Message",Normal,"     1 |          0 | McgAccessor"
"Message",Normal,"     0 |          0 | EventSource"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     0 |          0 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | Attribute"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Users\clohertyr\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\MDIL\WiFiScanPractice.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.27420.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 110 methods."
"Message",Low,"Scanning 1014 methods."
"Message",Low,"Scanning 664 methods."
"Message",Low,"Scanning 284 methods."
"Message",Low,"Scanning 179 methods."
"Message",Low,"Scanning 137 methods."
"Message",Low,"Scanning 64 methods."
"Message",Low,"Scanning 112 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 52 methods."
"Message",Low,"Scanning 40 methods."
"Message",Low,"Scanning 14 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 31 methods."
"Message",Low,"Scanning 115 methods."
"Message",Low,"Scanning 69 methods."
"Message",Low,"Scanning 47 methods."
"Message",Low,"Scanning 4 methods."
"Message",Low,"Scanning 4 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 3065 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   1266"
"Message",Low,"Metadata blob size:          63622"
"Message",Low,"Method RVA - token map size: 10128"
"Message",Low,"Total native size:           73750"
"Message",Low,"Successfully generated 'C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\MDIL\WiFiScanPractice.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\MDIL\WiFiScanPractice.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Users\clohertyr\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\MDIL\WiFiScanPractice.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     3156 |     3156 |     3156 |     3156 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       3156 ms"
"Message",Normal,"System time per command: 3156 ms"
"Message",Normal,"Total duration:          3156 ms"
"Message",Normal,"Total lifetime:          3156 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17763.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17763.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |       47 |       47 |       32 |       47 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       47 ms"
"Message",Normal,"System time per command: 47 ms"
"Message",Normal,"Total duration:          32 ms"
"Message",Normal,"Total lifetime:          47 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0.7"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\ILTransformed\WiFiScanPractice.res' at offset 0."
"Message",Normal," Added 'C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1448."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Users\clohertyr\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\rhbindargs.WiFiScanPractice.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\MDIL\WiFiScanPractice.mdilexe"
"Message",Low,"MDILPDB: C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\MDIL\WiFiScanPractice.mdilpdb"
"Message",Low,"IL: C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\MDIL\WiFiScanPractice.ilexe"
"Message",Low,"NI: C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\Native\WiFiScanPractice.dll"
"Message",Low,"SHIM: C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\Native\WiFiScanPractice.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\Native\WiFiScanPractice.pdb"
"Message",Low,"Produced C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\Native\WiFiScanPractice.dll in 0.301 seconds"
"Message",Normal,"'C:\Users\clohertyr\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\clohertyr\OneDrive - Wentworth Institute of Technology\Documents\Personal Projects\WiFiScanPractice\WiFiScanPractice\obj\x64\Release\ilc\intermediate\rhbindargs.WiFiScanPractice.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       31 |      359 |      359 |      328 |      359 | [0] rhbind WiFiScanPractice"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       359 ms"
"Message",Normal,"System time per command: 359 ms"
"Message",Normal,"Total duration:          328 ms"
"Message",Normal,"Total lifetime:          359 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
